Region,Age,Year,Total_Deaths
12,13,2020,2
12,13,2021,0
12,13,2022,3
12,13,2023,1
12,14,2000,1
12,14,2001,5
12,14,2002,0
12,14,2003,4
12,14,2004,1
12,14,2005,2
12,14,2006,2
12,14,2007,2
12,14,2008,0
12,14,2009,5
12,14,2010,2
12,14,2011,1
12,14,2012,1
12,14,2013,0
12,14,2014,2
12,14,2015,0
12,14,2016,0
12,14,2017,0
12,14,2018,1
12,14,2019,0
12,14,2020,0
12,14,2021,2
12,14,2022,3
12,14,2023,0
12,15,2000,4
12,15,2001,3
12,15,2002,2
12,15,2003,6
12,15,2004,2
12,15,2005,2
12,15,2006,2
12,15,2007,3
12,15,2008,2
12,15,2009,5
12,15,2010,0
12,15,2011,0
12,15,2012,5
12,15,2013,1
12,15,2014,3
12,15,2015,2
12,15,2016,0
12,15,2017,3
12,15,2018,5
12,15,2019,4
12,15,2020,2
12,15,2021,3
12,15,2022,2
12,15,2023,0
12,16,2000,3
12,16,2001,1
12,16,2002,5
12,16,2003,1
12,16,2004,7
12,16,2005,6
12,16,2006,4
12,16,2007,3
12,16,2008,3
12,16,2009,5
12,16,2010,5
12,16,2011,4
12,16,2012,2
12,16,2013,3
12,16,2014,5
12,16,2015,2
12,16,2016,3
12,16,2017,0
12,16,2018,0
12,16,2019,1
12,16,2020,2
12,16,2021,2
12,16,2022,1
12,16,2023,3
12,17,2000,3
12,17,2001,1
12,17,2002,1
12,17,2003,1
12,17,2004,1
12,17,2005,3
12,17,2006,4
12,17,2007,6
12,17,2008,6
12,17,2009,4
12,17,2010,3
12,17,2011,6
12,17,2012,0
12,17,2013,3
12,17,2014,1
12,17,2015,2
12,17,2016,0
12,17,2017,1
12,17,2018,2
12,17,2019,5
12,17,2020,3
12,17,2021,1
12,17,2022,1
12,17,2023,3
12,18,2000,9
12,18,2001,2
12,18,2002,3
12,18,2003,4
12,18,2004,3
12,18,2005,3
12,18,2006,0
12,18,2007,7
12,18,2008,3
12,18,2009,1
12,18,2010,5
12,18,2011,3
12,18,2012,1
12,18,2013,4
12,18,2014,5
12,18,2015,3
12,18,2016,3
12,18,2017,4
12,18,2018,2
12,18,2019,3
12,18,2020,6
12,18,2021,5
12,18,2022,8
12,18,2023,4
12,19,2000,5
12,19,2001,7
12,19,2002,6
12,19,2003,9
12,19,2004,8
12,19,2005,4
12,19,2006,7
12,19,2007,9
12,19,2008,6
12,19,2009,6
12,19,2010,3
12,19,2011,7
12,19,2012,3
12,19,2013,7
12,19,2014,2
12,19,2015,3
12,19,2016,11
12,19,2017,5
12,19,2018,3
12,19,2019,3
12,19,2020,5
12,19,2021,4
12,19,2022,4
12,19,2023,3
13,0,2000,8
13,0,2001,5
13,0,2002,5
13,0,2003,7
13,0,2004,11
13,0,2005,6
13,0,2006,11
13,0,2007,5
13,0,2008,4
13,0,2009,9
13,0,2010,11
13,0,2011,4
13,0,2012,5
13,0,2013,3
13,0,2014,7
13,0,2015,7
13,0,2016,6
13,0,2017,7
13,0,2018,2
13,0,2019,6
13,0,2020,1
13,0,2021,1
13,0,2022,0
13,0,2023,5
13,1,2000,1
13,1,2001,3
13,1,2002,1
13,1,2003,2
13,1,2004,1
13,1,2005,2
13,1,2006,0
13,1,2007,2
13,1,2008,1
13,1,2009,2
13,1,2010,2
13,1,2011,1
13,1,2012,0
13,1,2013,2
13,1,2014,0
13,1,2015,1
13,1,2016,0
13,1,2017,2
13,1,2018,3
13,1,2019,2
13,1,2020,0
13,1,2021,0
13,1,2022,1
13,1,2023,0
13,2,2000,1
13,2,2001,0
13,2,2002,0
13,2,2003,1
13,2,2004,0
13,2,2005,2
13,2,2006,0
13,2,2007,1
13,2,2008,2
13,2,2009,1
13,2,2010,0
13,2,2011,1
13,2,2012,0
13,2,2013,0
13,2,2014,0
13,2,2015,0
13,2,2016,1
13,2,2017,1
13,2,2018,0
13,2,2019,0
13,2,2020,0
13,2,2021,2
13,2,2022,0
13,2,2023,0
13,3,2000,0
13,3,2001,0
13,3,2002,0
13,3,2003,0
13,3,2004,1
13,3,2005,3
13,3,2006,0
13,3,2007,0
13,3,2008,0
13,3,2009,1
13,3,2010,0
13,3,2011,0
13,3,2012,0
13,3,2013,0
13,3,2014,0
13,3,2015,0
13,3,2016,0
13,3,2017,0
13,3,2018,0
13,3,2019,0
13,3,2020,0
13,3,2021,1
13,3,2022,3
13,3,2023,0
13,4,2000,3
13,4,2001,0
13,4,2002,0
13,4,2003,1
13,4,2004,0
13,4,2005,0
13,4,2006,1
13,4,2007,0
13,4,2008,0
13,4,2009,0
13,4,2010,0
13,4,2011,0
13,4,2012,2
13,4,2013,0
13,4,2014,1
13,4,2015,0
13,4,2016,1
13,4,2017,1
13,4,2018,0
13,4,2019,2
13,4,2020,0
13,4,2021,0
13,4,2022,0
13,4,2023,0
13,5,2000,0
13,5,2001,0
13,5,2002,0
13,5,2003,0
13,5,2004,1
13,5,2005,1
13,5,2006,0
13,5,2007,0
13,5,2008,1
13,5,2009,0
13,5,2010,0
13,5,2011,0
13,5,2012,0
13,5,2013,0
13,5,2014,0
13,5,2015,1
13,5,2016,1
13,5,2017,0
13,5,2018,1
13,5,2019,0
13,5,2020,1
13,5,2021,0
13,5,2022,0
13,5,2023,0
13,6,2000,0
13,6,2001,0
13,6,2002,0
13,6,2003,0
13,6,2004,1
13,6,2005,0
13,6,2006,0
13,6,2007,0
13,6,2008,0
13,6,2009,0
13,6,2010,1
13,6,2011,0
13,6,2012,0
13,6,2013,0
13,6,2014,1
13,6,2015,0
13,6,2016,0
13,6,2017,0
13,6,2018,1
13,6,2019,0
13,6,2020,0
13,6,2021,0
13,6,2022,0
13,6,2023,0
13,7,2000,0
13,7,2001,1
13,7,2002,0
13,7,2003,1
13,7,2004,1
13,7,2005,1
13,7,2006,0
13,7,2007,0
13,7,2008,0
13,7,2009,2
13,7,2010,0
13,7,2011,0
13,7,2012,2
13,7,2013,2
13,7,2014,1
13,7,2015,1
13,7,2016,1
13,7,2017,1
13,7,2018,0
13,7,2019,1
13,7,2020,0
13,7,2021,0
13,7,2022,1
13,7,2023,0
13,8,2000,0
13,8,2001,0
13,8,2002,0
13,8,2003,0
13,8,2004,0
13,8,2005,0
13,8,2006,0
13,8,2007,0
13,8,2008,0
13,8,2009,1
13,8,2010,0
13,8,2011,0
13,8,2012,0
13,8,2013,0
13,8,2014,0
13,8,2015,0
13,8,2016,0
13,8,2017,0
13,8,2018,0
13,8,2019,0
13,8,2020,0
13,8,2021,0
13,8,2022,0
13,8,2023,0
13,9,2000,1
13,9,2001,1
13,9,2002,0
13,9,2003,1
13,9,2004,0
13,9,2005,1
13,9,2006,1
13,9,2007,0
13,9,2008,0
13,9,2009,1
13,9,2010,0
13,9,2011,0
13,9,2012,1
13,9,2013,0
13,9,2014,1
13,9,2015,0
13,9,2016,0
13,9,2017,0
13,9,2018,0
13,9,2019,0
13,9,2020,0
13,9,2021,0
13,9,2022,0
13,9,2023,0
13,10,2000,1
13,10,2001,0
13,10,2002,1
13,10,2003,0
13,10,2004,0
13,10,2005,0
13,10,2006,1
13,10,2007,0
13,10,2008,0
13,10,2009,0
13,10,2010,0
13,10,2011,0
13,10,2012,0
13,10,2013,0
13,10,2014,0
13,10,2015,0
13,10,2016,0
13,10,2017,0
13,10,2018,0
13,10,2019,0
13,10,2020,0
13,10,2021,0
13,10,2022,0
13,10,2023,1
13,11,2000,0
13,11,2001,0
13,11,2002,0
13,11,2003,0
13,11,2004,0
13,11,2005,0
13,11,2006,0
13,11,2007,0
13,11,2008,0
13,11,2009,0
13,11,2010,0
13,11,2011,2
13,11,2012,1
13,11,2013,0
13,11,2014,1
13,11,2015,1
13,11,2016,1
13,11,2017,0
13,11,2018,1
13,11,2019,0
13,11,2020,0
13,11,2021,0
13,11,2022,0
13,11,2023,0
13,12,2000,1
13,12,2001,0
13,12,2002,0
13,12,2003,1
13,12,2004,0
13,12,2005,0
13,12,2006,0
13,12,2007,1
13,12,2008,0
13,12,2009,0
13,12,2010,1
13,12,2011,0
13,12,2012,0
13,12,2013,0
13,12,2014,0
13,12,2015,0
13,12,2016,0
13,12,2017,1
13,12,2018,1
13,12,2019,1
13,12,2020,1
13,12,2021,0
13,12,2022,0
13,12,2023,0
13,13,2000,0
13,13,2001,0
13,13,2002,0
13,13,2003,0
13,13,2004,0
13,13,2005,1
13,13,2006,0
13,13,2007,0
13,13,2008,0
13,13,2009,1
13,13,2010,1
13,13,2011,0
13,13,2012,0
13,13,2013,0
13,13,2014,1
13,13,2015,0
13,13,2016,1
13,13,2017,0
13,13,2018,0
13,13,2019,0
13,13,2020,0
13,13,2021,1
13,13,2022,1
13,13,2023,0
13,14,2000,0
13,14,2001,0
13,14,2002,0
13,14,2003,0
13,14,2004,0
13,14,2005,0
13,14,2006,0
13,14,2007,1
13,14,2008,1
13,14,2009,1
13,14,2010,1
13,14,2011,1
13,14,2012,0
13,14,2013,0
13,14,2014,1
13,14,2015,0
13,14,2016,1
13,14,2017,0
13,14,2018,1
13,14,2019,0
13,14,2020,0
13,14,2021,0
13,14,2022,2
13,14,2023,2
13,15,2000,0
13,15,2001,1
13,15,2002,0
13,15,2003,1
13,15,2004,0
13,15,2005,2
13,15,2006,0
13,15,2007,4
13,15,2008,4
13,15,2009,0
13,15,2010,0
13,15,2011,0
13,15,2012,0
13,15,2013,0
13,15,2014,0
13,15,2015,0
13,15,2016,0
13,15,2017,0
13,15,2018,1
13,15,2019,0
13,15,2020,0
13,15,2021,1
13,15,2022,1
13,15,2023,1
13,16,2000,0
13,16,2001,0
13,16,2002,1
13,16,2003,0
13,16,2004,1
13,16,2005,0
13,16,2006,0
13,16,2007,3
13,16,2008,1
13,16,2009,0
13,16,2010,0
13,16,2011,0
13,16,2012,0
13,16,2013,0
13,16,2014,1
13,16,2015,0
13,16,2016,0
13,16,2017,0
13,16,2018,0
13,16,2019,1
13,16,2020,2
13,16,2021,0
13,16,2022,1
13,16,2023,0
13,17,2000,0
13,17,2001,0
13,17,2002,1
13,17,2003,0
13,17,2004,1
13,17,2005,2
13,17,2006,1
13,17,2007,1
13,17,2008,2
13,17,2009,0
13,17,2010,0
13,17,2011,2
13,17,2012,0
13,17,2013,0
13,17,2014,0
13,17,2015,1
13,17,2016,1
13,17,2017,1
13,17,2018,0
13,17,2019,2
13,17,2020,0
13,17,2021,1
13,17,2022,1
13,17,2023,0
13,18,2000,0
13,18,2001,0
13,18,2002,0
13,18,2003,4
13,18,2004,0
13,18,2005,0
13,18,2006,3
13,18,2007,1
13,18,2008,0
13,18,2009,0
13,18,2010,2
13,18,2011,2
13,18,2012,0
13,18,2013,1
13,18,2014,1
13,18,2015,2
13,18,2016,0
13,18,2017,1
13,18,2018,0
13,18,2019,1
13,18,2020,0
13,18,2021,1
13,18,2022,0
13,18,2023,1
13,19,2000,5
13,19,2001,3
13,19,2002,1
13,19,2003,4
13,19,2004,3
13,19,2005,2
13,19,2006,0
13,19,2007,2
13,19,2008,1
13,19,2009,2
13,19,2010,2
13,19,2011,1
13,19,2012,0
13,19,2013,0
13,19,2014,0
13,19,2015,1
13,19,2016,0
13,19,2017,4
13,19,2018,1
13,19,2019,2
13,19,2020,2
13,19,2021,1
13,19,2022,1
13,19,2023,2
14,0,2000,35
14,0,2001,50
14,0,2002,39
14,0,2003,37
14,0,2004,64
14,0,2005,39
14,0,2006,37
14,0,2007,30
14,0,2008,40
14,0,2009,43
14,0,2010,45
14,0,2011,33
14,0,2012,39
14,0,2013,52
14,0,2014,35
14,0,2015,34
14,0,2016,48
14,0,2017,37
14,0,2018,28
14,0,2019,38
14,0,2020,37
14,0,2021,33
14,0,2022,27
14,0,2023,30
14,1,2000,6
14,1,2001,9
14,1,2002,6
14,1,2003,14
14,1,2004,11
14,1,2005,3
14,1,2006,8
14,1,2007,12
14,1,2008,7
14,1,2009,12
14,1,2010,8
14,1,2011,5
14,1,2012,6
14,1,2013,4
14,1,2014,4
14,1,2015,7
14,1,2016,9
14,1,2017,6
14,1,2018,7
14,1,2019,9
14,1,2020,6
14,1,2021,10
14,1,2022,4
14,1,2023,4
14,2,2000,6
14,2,2001,5
14,2,2002,2
14,2,2003,6
14,2,2004,2
14,2,2005,2
14,2,2006,2
14,2,2007,6
14,2,2008,0
14,2,2009,8
14,2,2010,6
14,2,2011,2
14,2,2012,6
14,2,2013,4
14,2,2014,2
14,2,2015,3
14,2,2016,3
14,2,2017,2
14,2,2018,5
14,2,2019,1
14,2,2020,4
14,2,2021,1
14,2,2022,4
14,2,2023,2
14,3,2000,1
14,3,2001,2
14,3,2002,4
14,3,2003,2
14,3,2004,2
14,3,2005,3
14,3,2006,0
14,3,2007,2
14,3,2008,1
14,3,2009,4
14,3,2010,1
14,3,2011,2
14,3,2012,2
14,3,2013,1
14,3,2014,4
14,3,2015,0
14,3,2016,1
14,3,2017,2
14,3,2018,3
14,3,2019,5
14,3,2020,0
14,3,2021,2
14,3,2022,0
14,3,2023,1
14,4,2000,2
14,4,2001,5
14,4,2002,0
14,4,2003,3
14,4,2004,1
14,4,2005,2
14,4,2006,1
14,4,2007,0
14,4,2008,2
14,4,2009,4
14,4,2010,3
14,4,2011,3
14,4,2012,3
14,4,2013,1
14,4,2014,0
14,4,2015,3
14,4,2016,2
14,4,2017,2
14,4,2018,6
14,4,2019,0
14,4,2020,2
14,4,2021,0
14,4,2022,0
14,4,2023,2
14,5,2000,0
14,5,2001,1
14,5,2002,1
14,5,2003,2
14,5,2004,4
14,5,2005,2
14,5,2006,2
14,5,2007,2
14,5,2008,1
14,5,2009,1
14,5,2010,2
14,5,2011,3
14,5,2012,1
14,5,2013,2
14,5,2014,1
14,5,2015,2
14,5,2016,3
14,5,2017,2
14,5,2018,0
14,5,2019,3
14,5,2020,1
14,5,2021,1
14,5,2022,4
14,5,2023,2
14,6,2000,4
14,6,2001,1
14,6,2002,2
14,6,2003,1
14,6,2004,3
14,6,2005,2
14,6,2006,2
14,6,2007,3
14,6,2008,0
14,6,2009,1
14,6,2010,1
14,6,2011,4
14,6,2012,2
14,6,2013,3
14,6,2014,2
14,6,2015,1
14,6,2016,2
14,6,2017,1
14,6,2018,1
14,6,2019,1
14,6,2020,3
14,6,2021,1
14,6,2022,2
14,6,2023,1
14,7,2000,1
14,7,2001,1
14,7,2002,0
14,7,2003,1
14,7,2004,1
14,7,2005,2
14,7,2006,0
14,7,2007,0
14,7,2008,1
14,7,2009,2
14,7,2010,1
14,7,2011,1
14,7,2012,1
14,7,2013,0
14,7,2014,0
14,7,2015,3
14,7,2016,0
14,7,2017,0
14,7,2018,1
14,7,2019,1
14,7,2020,0
14,7,2021,2
14,7,2022,0
14,7,2023,1
14,8,2000,2
14,8,2001,2
14,8,2002,0
14,8,2003,1
14,8,2004,2
14,8,2005,2
14,8,2006,0
14,8,2007,1
14,8,2008,1
14,8,2009,0
14,8,2010,2
14,8,2011,3
14,8,2012,3
14,8,2013,0
14,8,2014,0
14,8,2015,0
14,8,2016,1
14,8,2017,4
14,8,2018,0
14,8,2019,0
14,8,2020,1
14,8,2021,1
14,8,2022,1
14,8,2023,1
14,9,2000,1
14,9,2001,3
14,9,2002,1
14,9,2003,1
14,9,2004,2
14,9,2005,2
14,9,2006,1
14,9,2007,2
14,9,2008,2
14,9,2009,4
14,9,2010,1
14,9,2011,1
14,9,2012,1
14,9,2013,0
14,9,2014,3
14,9,2015,1
14,9,2016,0
14,9,2017,1
14,9,2018,0
14,9,2019,0
14,9,2020,0
14,9,2021,0
14,9,2022,3
14,9,2023,1
14,10,2000,1
14,10,2001,5
14,10,2002,4
14,10,2003,2
14,10,2004,2
14,10,2005,1
14,10,2006,2
14,10,2007,2
14,10,2008,5
14,10,2009,1
14,10,2010,1
14,10,2011,3
14,10,2012,0
14,10,2013,1
14,10,2014,0
14,10,2015,1
14,10,2016,1
14,10,2017,0
14,10,2018,0
14,10,2019,1
14,10,2020,0
14,10,2021,1
14,10,2022,1
14,10,2023,1
14,11,2000,1
14,11,2001,1
14,11,2002,4
14,11,2003,1
14,11,2004,2
14,11,2005,0
14,11,2006,1
14,11,2007,0
14,11,2008,3
14,11,2009,1
14,11,2010,3
14,11,2011,2
14,11,2012,3
14,11,2013,1
14,11,2014,1
14,11,2015,3
14,11,2016,0
14,11,2017,0
14,11,2018,0
14,11,2019,2
14,11,2020,1
14,11,2021,0
14,11,2022,0
14,11,2023,1
14,12,2000,1
14,12,2001,1
14,12,2002,3
14,12,2003,3
14,12,2004,1
14,12,2005,1
14,12,2006,1
14,12,2007,0
14,12,2008,0
14,12,2009,1
14,12,2010,2
14,12,2011,1
14,12,2012,2
14,12,2013,1
14,12,2014,2
14,12,2015,0
14,12,2016,2
14,12,2017,0
14,12,2018,0
14,12,2019,1
14,12,2020,2
14,12,2021,2
14,12,2022,2
14,12,2023,1
14,13,2000,5
14,13,2001,2
14,13,2002,5
14,13,2003,4
14,13,2004,1
14,13,2005,3
14,13,2006,3
14,13,2007,3
14,13,2008,4
14,13,2009,1
14,13,2010,0
14,13,2011,1
14,13,2012,0
14,13,2013,2
14,13,2014,1
14,13,2015,1
14,13,2016,2
14,13,2017,2
14,13,2018,2
14,13,2019,3
14,13,2020,2
14,13,2021,2
14,13,2022,1
14,13,2023,2
14,14,2000,0
14,14,2001,3
14,14,2002,2
14,14,2003,4
14,14,2004,0
14,14,2005,3
14,14,2006,0
14,14,2007,3
14,14,2008,2
14,14,2009,2
14,14,2010,1
14,14,2011,0
14,14,2012,3
14,14,2013,2
14,14,2014,0
14,14,2015,0
14,14,2016,3
14,14,2017,3
14,14,2018,3
14,14,2019,2
14,14,2020,2
14,14,2021,2
14,14,2022,4
14,14,2023,4
14,15,2000,4
14,15,2001,6
14,15,2002,5
14,15,2003,3
14,15,2004,2
14,15,2005,1
14,15,2006,7
14,15,2007,3
14,15,2008,3
14,15,2009,0
14,15,2010,1
14,15,2011,2
14,15,2012,1
14,15,2013,1
14,15,2014,2
14,15,2015,4
14,15,2016,4
14,15,2017,5
14,15,2018,5
14,15,2019,0
14,15,2020,2
14,15,2021,2
14,15,2022,3
14,15,2023,2
14,16,2000,2
14,16,2001,5
14,16,2002,3
14,16,2003,7
14,16,2004,10
14,16,2005,5
14,16,2006,5
14,16,2007,2
14,16,2008,4
14,16,2009,3
14,16,2010,4
14,16,2011,1
14,16,2012,2
14,16,2013,3
14,16,2014,2
14,16,2015,0
14,16,2016,4
14,16,2017,2
14,16,2018,3
14,16,2019,2
14,16,2020,2
14,16,2021,4
14,16,2022,4
14,16,2023,4
14,17,2000,4
14,17,2001,2
14,17,2002,6
14,17,2003,8
14,17,2004,3
14,17,2005,4
14,17,2006,4
14,17,2007,6
14,17,2008,5
14,17,2009,9
14,17,2010,4
14,17,2011,2
14,17,2012,3
14,17,2013,4
14,17,2014,4
14,17,2015,6
14,17,2016,1
14,17,2017,4
14,17,2018,6
14,17,2019,2
14,17,2020,2
14,17,2021,3
14,17,2022,4
14,17,2023,2
14,18,2000,5
14,18,2001,4
14,18,2002,4
14,18,2003,5
14,18,2004,10
14,18,2005,4
14,18,2006,8
14,18,2007,8
14,18,2008,8
14,18,2009,7
14,18,2010,7
14,18,2011,9
14,18,2012,6
14,18,2013,6
14,18,2014,8
14,18,2015,3
14,18,2016,3
14,18,2017,6
14,18,2018,9
14,18,2019,8
14,18,2020,6
14,18,2021,1
14,18,2022,4
14,18,2023,1
14,19,2000,9
14,19,2001,10
14,19,2002,12
14,19,2003,5
14,19,2004,12
14,19,2005,9
14,19,2006,6
14,19,2007,11
14,19,2008,10
14,19,2009,4
14,19,2010,8
14,19,2011,8
14,19,2012,3
14,19,2013,8
14,19,2014,6
14,19,2015,5
14,19,2016,8
14,19,2017,15
14,19,2018,6
14,19,2019,7
14,19,2020,4
14,19,2021,8
14,19,2022,4
14,19,2023,5
17,0,2000,7
17,0,2001,8
17,0,2002,4
17,0,2003,5
17,0,2004,6
17,0,2005,6
17,0,2006,8
17,0,2007,5
17,0,2008,5
17,0,2009,2
17,0,2010,5
17,0,2011,4
17,0,2012,3
17,0,2013,4
17,0,2014,5
17,0,2015,2
17,0,2016,7
17,0,2017,9
17,0,2018,9
17,0,2019,5
17,0,2020,6
17,0,2021,4
17,0,2022,2
17,0,2023,5
17,1,2000,1
17,1,2001,1
17,1,2002,1
17,1,2003,2
17,1,2004,0
17,1,2005,1
17,1,2006,2
17,1,2007,0
17,1,2008,0
17,1,2009,3
17,1,2010,0
17,1,2011,0
17,1,2012,0
17,1,2013,1
17,1,2014,2
17,1,2015,2
17,1,2016,1
17,1,2017,2
17,1,2018,1
17,1,2019,0
17,1,2020,1
17,1,2021,0
17,1,2022,2
17,1,2023,0
17,2,2000,1
17,2,2001,0
17,2,2002,0
17,2,2003,0
17,2,2004,0
17,2,2005,0
17,2,2006,0
17,2,2007,0
17,2,2008,0
17,2,2009,1
17,2,2010,0
17,2,2011,0
17,2,2012,0
17,2,2013,0
17,2,2014,0
17,2,2015,0
17,2,2016,0
17,2,2017,0
17,2,2018,1
17,2,2019,0
17,2,2020,0
17,2,2021,0
17,2,2022,1
17,2,2023,1
17,3,2000,0
17,3,2001,3
17,3,2002,0
17,3,2003,0
17,3,2004,1
17,3,2005,0
17,3,2006,1
17,3,2007,0
17,3,2008,0
17,3,2009,2
17,3,2010,1
17,3,2011,2
17,3,2012,0
17,3,2013,0
17,3,2014,0
17,3,2015,0
17,3,2016,0
17,3,2017,1
17,3,2018,0
17,3,2019,0
17,3,2020,0
17,3,2021,0
17,3,2022,1
17,3,2023,0
17,4,2000,0
17,4,2001,0
17,4,2002,1
17,4,2003,0
17,4,2004,0
17,4,2005,0
17,4,2006,0
17,4,2007,0
17,4,2008,1
17,4,2009,0
17,4,2010,0
17,4,2011,0
17,4,2012,0
17,4,2013,1
17,4,2014,0
17,4,2015,0
17,4,2016,1
17,4,2017,0
17,4,2018,0
17,4,2019,0
17,4,2020,0
17,4,2021,0
17,4,2022,1
17,4,2023,1
17,5,2000,0
17,5,2001,0
17,5,2002,0
17,5,2003,3
17,5,2004,0
17,5,2005,0
17,5,2006,1
17,5,2007,1
17,5,2008,0
17,5,2009,0
17,5,2010,0
17,5,2011,0
17,5,2012,0
17,5,2013,0
17,5,2014,1
17,5,2015,0
17,5,2016,2
17,5,2017,0
17,5,2018,0
17,5,2019,0
17,5,2020,1
17,5,2021,0
17,5,2022,1
17,5,2023,0
17,6,2000,0
17,6,2001,0
17,6,2002,1
17,6,2003,0
17,6,2004,0
17,6,2005,2
17,6,2006,0
17,6,2007,0
17,6,2008,1
17,6,2009,0
17,6,2010,0
17,6,2011,0
17,6,2012,0
17,6,2013,0
17,6,2014,0
17,6,2015,1
17,6,2016,0
17,6,2017,0
17,6,2018,0
17,6,2019,1
17,6,2020,0
17,6,2021,0
17,6,2022,0
17,6,2023,0
17,7,2000,0
17,7,2001,0
17,7,2002,1
17,7,2003,0
17,7,2004,0
17,7,2005,0
17,7,2006,0
17,7,2007,0
17,7,2008,0
17,7,2009,1
17,7,2010,0
17,7,2011,0
17,7,2012,0
17,7,2013,0
17,7,2014,2
17,7,2015,2
17,7,2016,1
17,7,2017,1
17,7,2018,1
17,7,2019,0
17,7,2020,0
17,7,2021,1
17,7,2022,0
17,7,2023,0
17,8,2000,0
17,8,2001,0
17,8,2002,0
17,8,2003,0
17,8,2004,0
17,8,2005,0
17,8,2006,1
17,8,2007,0
17,8,2008,0
17,8,2009,0
17,8,2010,0
17,8,2011,0
17,8,2012,0
17,8,2013,0
17,8,2014,1
17,8,2015,0
17,8,2016,0
17,8,2017,0
17,8,2018,0
17,8,2019,0
17,8,2020,0
17,8,2021,0
17,8,2022,0
17,8,2023,0
17,9,2000,0
17,9,2001,0
17,9,2002,0
17,9,2003,0
17,9,2004,0
17,9,2005,1
17,9,2006,0
17,9,2007,1
17,9,2008,0
17,9,2009,0
17,9,2010,1
17,9,2011,0
17,9,2012,0
17,9,2013,0
17,9,2014,0
17,9,2015,0
17,9,2016,1
17,9,2017,0
17,9,2018,0
17,9,2019,0
17,9,2020,0
17,9,2021,0
17,9,2022,0
17,9,2023,0
17,10,2000,1
17,10,2001,1
17,10,2002,0
17,10,2003,0
17,10,2004,1
17,10,2005,1
17,10,2006,0
17,10,2007,0
17,10,2008,0
17,10,2009,0
17,10,2010,0
17,10,2011,1
17,10,2012,1
17,10,2013,0
17,10,2014,0
17,10,2015,0
17,10,2016,0
17,10,2017,0
17,10,2018,0
17,10,2019,0
17,10,2020,0
17,10,2021,1
17,10,2022,0
17,10,2023,0
17,11,2000,0
17,11,2001,0
17,11,2002,1
17,11,2003,0
17,11,2004,0
17,11,2005,0
17,11,2006,0
17,11,2007,0
17,11,2008,0
17,11,2009,1
17,11,2010,0
17,11,2011,0
17,11,2012,1
17,11,2013,0
17,11,2014,1
17,11,2015,0
17,11,2016,0
17,11,2017,0
17,11,2018,0
17,11,2019,0
17,11,2020,1
17,11,2021,0
17,11,2022,0
17,11,2023,1
17,12,2000,0
17,12,2001,1
17,12,2002,0
17,12,2003,0
17,12,2004,0
17,12,2005,2
17,12,2006,0
17,12,2007,0
17,12,2008,1
17,12,2009,0
17,12,2010,0
17,12,2011,0
17,12,2012,1
17,12,2013,0
17,12,2014,0
17,12,2015,0
17,12,2016,0
17,12,2017,0
17,12,2018,0
17,12,2019,0
17,12,2020,1
17,12,2021,0
17,12,2022,0
17,12,2023,0
17,13,2000,1
17,13,2001,0
17,13,2002,0
17,13,2003,1
17,13,2004,1
17,13,2005,0
17,13,2006,1
17,13,2007,0
17,13,2008,0
17,13,2009,0
17,13,2010,2
17,13,2011,1
17,13,2012,0
17,13,2013,1
17,13,2014,0
17,13,2015,0
17,13,2016,0
17,13,2017,0
17,13,2018,0
17,13,2019,0
17,13,2020,0
17,13,2021,1
17,13,2022,0
17,13,2023,0
17,14,2000,2
17,14,2001,0
17,14,2002,0
17,14,2003,0
17,14,2004,0
17,14,2005,1
17,14,2006,0
17,14,2007,1
17,14,2008,0
17,14,2009,2
17,14,2010,0
17,14,2011,0
17,14,2012,1
17,14,2013,0
17,14,2014,0
17,14,2015,1
17,14,2016,0
17,14,2017,1
17,14,2018,0
17,14,2019,0
17,14,2020,1
17,14,2021,0
17,14,2022,0
17,14,2023,0
17,15,2000,0
17,15,2001,2
17,15,2002,0
17,15,2003,1
17,15,2004,0
17,15,2005,2
17,15,2006,2
17,15,2007,1
17,15,2008,0
17,15,2009,2
17,15,2010,0
17,15,2011,0
17,15,2012,2
17,15,2013,0
17,15,2014,0
17,15,2015,0
17,15,2016,0
17,15,2017,0
17,15,2018,0
17,15,2019,0
17,15,2020,1
17,15,2021,0
17,15,2022,1
17,15,2023,0
17,16,2000,1
17,16,2001,0
17,16,2002,0
17,16,2003,0
17,16,2004,0
17,16,2005,3
17,16,2006,2
17,16,2007,0
17,16,2008,1
17,16,2009,1
17,16,2010,1
17,16,2011,0
17,16,2012,1
17,16,2013,0
17,16,2014,0
17,16,2015,1
17,16,2016,0
17,16,2017,1
17,16,2018,0
17,16,2019,0
17,16,2020,0
17,16,2021,2
17,16,2022,1
17,16,2023,2
17,17,2000,2
17,17,2001,0
17,17,2002,1
17,17,2003,3
17,17,2004,0
17,17,2005,1
17,17,2006,2
17,17,2007,2
17,17,2008,0
17,17,2009,1
17,17,2010,1
17,17,2011,1
17,17,2012,5
17,17,2013,2
17,17,2014,2
17,17,2015,0
17,17,2016,0
17,17,2017,0
17,17,2018,0
17,17,2019,2
17,17,2020,1
17,17,2021,0
17,17,2022,2
17,17,2023,0
17,18,2000,1
17,18,2001,1
17,18,2002,0
17,18,2003,1
17,18,2004,2
17,18,2005,2
17,18,2006,3
17,18,2007,2
17,18,2008,2
17,18,2009,1
17,18,2010,1
17,18,2011,2
17,18,2012,1
