Region_Code;Region_Name;Age;Year;Total_Migrations
21;Gävleborgs Län;14;2017;96
21;Gävleborgs Län;14;2018;72
21;Gävleborgs Län;14;2019;110
21;Gävleborgs Län;14;2020;63
21;Gävleborgs Län;14;2021;66
21;Gävleborgs Län;14;2022;74
21;Gävleborgs Län;14;2023;53
21;Gävleborgs Län;15;1997;33
21;Gävleborgs Län;15;1998;30
21;Gävleborgs Län;15;1999;37
21;Gävleborgs Län;15;2000;39
21;Gävleborgs Län;15;2001;56
21;Gävleborgs Län;15;2002;57
21;Gävleborgs Län;15;2003;50
21;Gävleborgs Län;15;2004;67
21;Gävleborgs Län;15;2005;69
21;Gävleborgs Län;15;2006;63
21;Gävleborgs Län;15;2007;69
21;Gävleborgs Län;15;2008;73
21;Gävleborgs Län;15;2009;88
21;Gävleborgs Län;15;2010;71
21;Gävleborgs Län;15;2011;66
21;Gävleborgs Län;15;2012;94
21;Gävleborgs Län;15;2013;127
21;Gävleborgs Län;15;2014;99
21;Gävleborgs Län;15;2015;115
21;Gävleborgs Län;15;2016;116
21;Gävleborgs Län;15;2017;113
21;Gävleborgs Län;15;2018;103
21;Gävleborgs Län;15;2019;97
21;Gävleborgs Län;15;2020;60
21;Gävleborgs Län;15;2021;55
21;Gävleborgs Län;15;2022;68
21;Gävleborgs Län;15;2023;68
21;Gävleborgs Län;16;1997;44
21;Gävleborgs Län;16;1998;46
21;Gävleborgs Län;16;1999;35
21;Gävleborgs Län;16;2000;60
21;Gävleborgs Län;16;2001;71
21;Gävleborgs Län;16;2002;69
21;Gävleborgs Län;16;2003;74
21;Gävleborgs Län;16;2004;73
21;Gävleborgs Län;16;2005;78
21;Gävleborgs Län;16;2006;77
21;Gävleborgs Län;16;2007;97
21;Gävleborgs Län;16;2008;108
21;Gävleborgs Län;16;2009;107
21;Gävleborgs Län;16;2010;105
21;Gävleborgs Län;16;2011;124
21;Gävleborgs Län;16;2012;110
21;Gävleborgs Län;16;2013;141
21;Gävleborgs Län;16;2014;153
21;Gävleborgs Län;16;2015;158
21;Gävleborgs Län;16;2016;163
21;Gävleborgs Län;16;2017;147
21;Gävleborgs Län;16;2018;106
21;Gävleborgs Län;16;2019;95
21;Gävleborgs Län;16;2020;96
21;Gävleborgs Län;16;2021;85
21;Gävleborgs Län;16;2022;75
21;Gävleborgs Län;16;2023;84
21;Gävleborgs Län;17;1997;48
21;Gävleborgs Län;17;1998;33
21;Gävleborgs Län;17;1999;41
21;Gävleborgs Län;17;2000;52
21;Gävleborgs Län;17;2001;55
21;Gävleborgs Län;17;2002;66
21;Gävleborgs Län;17;2003;62
21;Gävleborgs Län;17;2004;74
21;Gävleborgs Län;17;2005;71
21;Gävleborgs Län;17;2006;76
21;Gävleborgs Län;17;2007;111
21;Gävleborgs Län;17;2008;124
21;Gävleborgs Län;17;2009;123
21;Gävleborgs Län;17;2010;114
21;Gävleborgs Län;17;2011;94
21;Gävleborgs Län;17;2012;97
21;Gävleborgs Län;17;2013;138
21;Gävleborgs Län;17;2014;148
21;Gävleborgs Län;17;2015;123
21;Gävleborgs Län;17;2016;180
21;Gävleborgs Län;17;2017;125
21;Gävleborgs Län;17;2018;91
21;Gävleborgs Län;17;2019;96
21;Gävleborgs Län;17;2020;71
21;Gävleborgs Län;17;2021;58
21;Gävleborgs Län;17;2022;70
21;Gävleborgs Län;17;2023;64
21;Gävleborgs Län;18;1997;61
21;Gävleborgs Län;18;1998;51
21;Gävleborgs Län;18;1999;40
21;Gävleborgs Län;18;2000;55
21;Gävleborgs Län;18;2001;61
21;Gävleborgs Län;18;2002;65
21;Gävleborgs Län;18;2003;77
21;Gävleborgs Län;18;2004;86
21;Gävleborgs Län;18;2005;66
21;Gävleborgs Län;18;2006;82
21;Gävleborgs Län;18;2007;129
21;Gävleborgs Län;18;2008;147
21;Gävleborgs Län;18;2009;135
21;Gävleborgs Län;18;2010;134
21;Gävleborgs Län;18;2011;111
21;Gävleborgs Län;18;2012;114
21;Gävleborgs Län;18;2013;157
21;Gävleborgs Län;18;2014;161
21;Gävleborgs Län;18;2015;152
21;Gävleborgs Län;18;2016;219
21;Gävleborgs Län;18;2017;164
21;Gävleborgs Län;18;2018;141
21;Gävleborgs Län;18;2019;100
21;Gävleborgs Län;18;2020;91
21;Gävleborgs Län;18;2021;71
21;Gävleborgs Län;18;2022;82
21;Gävleborgs Län;18;2023;69
21;Gävleborgs Län;19;1997;140
21;Gävleborgs Län;19;1998;190
21;Gävleborgs Län;19;1999;223
21;Gävleborgs Län;19;2000;192
21;Gävleborgs Län;19;2001;215
21;Gävleborgs Län;19;2002;172
21;Gävleborgs Län;19;2003;203
21;Gävleborgs Län;19;2004;189
21;Gävleborgs Län;19;2005;227
21;Gävleborgs Län;19;2006;238
21;Gävleborgs Län;19;2007;282
21;Gävleborgs Län;19;2008;264
21;Gävleborgs Län;19;2009;307
21;Gävleborgs Län;19;2010;275
21;Gävleborgs Län;19;2011;251
21;Gävleborgs Län;19;2012;184
21;Gävleborgs Län;19;2013;240
21;Gävleborgs Län;19;2014;236
21;Gävleborgs Län;19;2015;215
21;Gävleborgs Län;19;2016;236
21;Gävleborgs Län;19;2017;215
21;Gävleborgs Län;19;2018;281
21;Gävleborgs Län;19;2019;215
21;Gävleborgs Län;19;2020;229
21;Gävleborgs Län;19;2021;214
21;Gävleborgs Län;19;2022;172
21;Gävleborgs Län;19;2023;197
22;Västernorrlands Län;0;1997;30
22;Västernorrlands Län;0;1998;60
22;Västernorrlands Län;0;1999;31
22;Västernorrlands Län;0;2000;49
22;Västernorrlands Län;0;2001;47
22;Västernorrlands Län;0;2002;52
22;Västernorrlands Län;0;2003;46
22;Västernorrlands Län;0;2004;60
22;Västernorrlands Län;0;2005;44
22;Västernorrlands Län;0;2006;66
22;Västernorrlands Län;0;2007;60
22;Västernorrlands Län;0;2008;65
22;Västernorrlands Län;0;2009;57
22;Västernorrlands Län;0;2010;66
22;Västernorrlands Län;0;2011;58
22;Västernorrlands Län;0;2012;55
22;Västernorrlands Län;0;2013;76
22;Västernorrlands Län;0;2014;55
22;Västernorrlands Län;0;2015;79
22;Västernorrlands Län;0;2016;106
22;Västernorrlands Län;0;2017;84
22;Västernorrlands Län;0;2018;61
22;Västernorrlands Län;0;2019;70
22;Västernorrlands Län;0;2020;63
22;Västernorrlands Län;0;2021;66
22;Västernorrlands Län;0;2022;52
22;Västernorrlands Län;0;2023;50
22;Västernorrlands Län;1;1997;91
22;Västernorrlands Län;1;1998;74
22;Västernorrlands Län;1;1999;70
22;Västernorrlands Län;1;2000;100
22;Västernorrlands Län;1;2001;83
22;Västernorrlands Län;1;2002;95
22;Västernorrlands Län;1;2003;122
22;Västernorrlands Län;1;2004;121
22;Västernorrlands Län;1;2005;115
22;Västernorrlands Län;1;2006;130
22;Västernorrlands Län;1;2007;126
22;Västernorrlands Län;1;2008;133
22;Västernorrlands Län;1;2009;112
22;Västernorrlands Län;1;2010;124
22;Västernorrlands Län;1;2011;134
22;Västernorrlands Län;1;2012;133
22;Västernorrlands Län;1;2013;114
22;Västernorrlands Län;1;2014;127
22;Västernorrlands Län;1;2015;145
22;Västernorrlands Län;1;2016;178
22;Västernorrlands Län;1;2017;214
22;Västernorrlands Län;1;2018;149
22;Västernorrlands Län;1;2019;132
22;Västernorrlands Län;1;2020;105
22;Västernorrlands Län;1;2021;120
22;Västernorrlands Län;1;2022;113
22;Västernorrlands Län;1;2023;90
22;Västernorrlands Län;2;1997;72
22;Västernorrlands Län;2;1998;75
22;Västernorrlands Län;2;1999;57
22;Västernorrlands Län;2;2000;89
22;Västernorrlands Län;2;2001;76
22;Västernorrlands Län;2;2002;88
22;Västernorrlands Län;2;2003;92
22;Västernorrlands Län;2;2004;92
22;Västernorrlands Län;2;2005;88
22;Västernorrlands Län;2;2006;116
22;Västernorrlands Län;2;2007;90
22;Västernorrlands Län;2;2008;115
22;Västernorrlands Län;2;2009;85
22;Västernorrlands Län;2;2010;95
22;Västernorrlands Län;2;2011;94
22;Västernorrlands Län;2;2012;113
22;Västernorrlands Län;2;2013;87
22;Västernorrlands Län;2;2014;121
22;Västernorrlands Län;2;2015;133
22;Västernorrlands Län;2;2016;150
22;Västernorrlands Län;2;2017;154
22;Västernorrlands Län;2;2018;121
22;Västernorrlands Län;2;2019;109
22;Västernorrlands Län;2;2020;92
22;Västernorrlands Län;2;2021;106
22;Västernorrlands Län;2;2022;89
22;Västernorrlands Län;2;2023;82
22;Västernorrlands Län;3;1997;59
22;Västernorrlands Län;3;1998;58
22;Västernorrlands Län;3;1999;47
22;Västernorrlands Län;3;2000;72
22;Västernorrlands Län;3;2001;62
22;Västernorrlands Län;3;2002;79
22;Västernorrlands Län;3;2003;79
22;Västernorrlands Län;3;2004;81
22;Västernorrlands Län;3;2005;64
22;Västernorrlands Län;3;2006;89
22;Västernorrlands Län;3;2007;76
22;Västernorrlands Län;3;2008;100
22;Västernorrlands Län;3;2009;62
22;Västernorrlands Län;3;2010;75
22;Västernorrlands Län;3;2011;97
22;Västernorrlands Län;3;2012;90
22;Västernorrlands Län;3;2013;106
22;Västernorrlands Län;3;2014;98
22;Västernorrlands Län;3;2015;115
22;Västernorrlands Län;3;2016;132
22;Västernorrlands Län;3;2017;145
22;Västernorrlands Län;3;2018;106
22;Västernorrlands Län;3;2019;95
22;Västernorrlands Län;3;2020;88
22;Västernorrlands Län;3;2021;100
22;Västernorrlands Län;3;2022;92
22;Västernorrlands Län;3;2023;72
22;Västernorrlands Län;4;1997;83
22;Västernorrlands Län;4;1998;72
22;Västernorrlands Län;4;1999;56
22;Västernorrlands Län;4;2000;79
22;Västernorrlands Län;4;2001;66
22;Västernorrlands Län;4;2002;57
22;Västernorrlands Län;4;2003;73
22;Västernorrlands Län;4;2004;63
22;Västernorrlands Län;4;2005;70
22;Västernorrlands Län;4;2006;89
22;Västernorrlands Län;4;2007;84
22;Västernorrlands Län;4;2008;82
22;Västernorrlands Län;4;2009;81
22;Västernorrlands Län;4;2010;62
22;Västernorrlands Län;4;2011;63
22;Västernorrlands Län;4;2012;86
22;Västernorrlands Län;4;2013;83
22;Västernorrlands Län;4;2014;96
22;Västernorrlands Län;4;2015;111
22;Västernorrlands Län;4;2016;148
22;Västernorrlands Län;4;2017;126
22;Västernorrlands Län;4;2018;102
22;Västernorrlands Län;4;2019;94
22;Västernorrlands Län;4;2020;72
22;Västernorrlands Län;4;2021;80
22;Västernorrlands Län;4;2022;91
22;Västernorrlands Län;4;2023;53
22;Västernorrlands Län;5;1997;64
22;Västernorrlands Län;5;1998;63
22;Västernorrlands Län;5;1999;55
22;Västernorrlands Län;5;2000;61
22;Västernorrlands Län;5;2001;69
22;Västernorrlands Län;5;2002;49
22;Västernorrlands Län;5;2003;58
22;Västernorrlands Län;5;2004;78
22;Västernorrlands Län;5;2005;63
22;Västernorrlands Län;5;2006;65
22;Västernorrlands Län;5;2007;68
22;Västernorrlands Län;5;2008;75
22;Västernorrlands Län;5;2009;56
22;Västernorrlands Län;5;2010;60
22;Västernorrlands Län;5;2011;65
22;Västernorrlands Län;5;2012;48
22;Västernorrlands Län;5;2013;100
22;Västernorrlands Län;5;2014;93
22;Västernorrlands Län;5;2015;120
22;Västernorrlands Län;5;2016;125
22;Västernorrlands Län;5;2017;120
22;Västernorrlands Län;5;2018;110
22;Västernorrlands Län;5;2019;85
22;Västernorrlands Län;5;2020;74
22;Västernorrlands Län;5;2021;66
22;Västernorrlands Län;5;2022;79
22;Västernorrlands Län;5;2023;61
22;Västernorrlands Län;6;1997;65
22;Västernorrlands Län;6;1998;60
22;Västernorrlands Län;6;1999;50
22;Västernorrlands Län;6;2000;55
22;Västernorrlands Län;6;2001;50
22;Västernorrlands Län;6;2002;69
22;Västernorrlands Län;6;2003;58
22;Västernorrlands Län;6;2004;48
22;Västernorrlands Län;6;2005;47
22;Västernorrlands Län;6;2006;87
22;Västernorrlands Län;6;2007;55
22;Västernorrlands Län;6;2008;81
22;Västernorrlands Län;6;2009;65
22;Västernorrlands Län;6;2010;49
22;Västernorrlands Län;6;2011;69
22;Västernorrlands Län;6;2012;79
22;Västernorrlands Län;6;2013;65
22;Västernorrlands Län;6;2014;81
22;Västernorrlands Län;6;2015;105
22;Västernorrlands Län;6;2016;136
22;Västernorrlands Län;6;2017;140
22;Västernorrlands Län;6;2018;110
22;Västernorrlands Län;6;2019;68
22;Västernorrlands Län;6;2020;68
22;Västernorrlands Län;6;2021;66
22;Västernorrlands Län;6;2022;78
22;Västernorrlands Län;6;2023;57
22;Västernorrlands Län;7;1997;60
22;Västernorrlands Län;7;1998;56
22;Västernorrlands Län;7;1999;47
22;Västernorrlands Län;7;2000;77
22;Västernorrlands Län;7;2001;48
22;Västernorrlands Län;7;2002;56
22;Västernorrlands Län;7;2003;65
22;Västernorrlands Län;7;2004;52
22;Västernorrlands Län;7;2005;47
22;Västernorrlands Län;7;2006;55
22;Västernorrlands Län;7;2007;62
22;Västernorrlands Län;7;2008;70
22;Västernorrlands Län;7;2009;56
22;Västernorrlands Län;7;2010;41
22;Västernorrlands Län;7;2011;46
22;Västernorrlands Län;7;2012;70
22;Västernorrlands Län;7;2013;79
22;Västernorrlands Län;7;2014;83
22;Västernorrlands Län;7;2015;85
22;Västernorrlands Län;7;2016;100
22;Västernorrlands Län;7;2017;112
22;Västernorrlands Län;7;2018;67
22;Västernorrlands Län;7;2019;82
22;Västernorrlands Län;7;2020;53
22;Västernorrlands Län;7;2021;63
22;Västernorrlands Län;7;2022;50
22;Västernorrlands Län;7;2023;49
22;Västernorrlands Län;8;1997;37
22;Västernorrlands Län;8;1998;49
22;Västernorrlands Län;8;1999;52
22;Västernorrlands Län;8;2000;49
22;Västernorrlands Län;8;2001;53
22;Västernorrlands Län;8;2002;51
22;Västernorrlands Län;8;2003;57
22;Västernorrlands Län;8;2004;59
22;Västernorrlands Län;8;2005;54
22;Västernorrlands Län;8;2006;54
22;Västernorrlands Län;8;2007;52
22;Västernorrlands Län;8;2008;42
22;Västernorrlands Län;8;2009;63
22;Västernorrlands Län;8;2010;57
22;Västernorrlands Län;8;2011;53
22;Västernorrlands Län;8;2012;59
22;Västernorrlands Län;8;2013;71
22;Västernorrlands Län;8;2014;70
22;Västernorrlands Län;8;2015;78
22;Västernorrlands Län;8;2016;101
22;Västernorrlands Län;8;2017;112
22;Västernorrlands Län;8;2018;83
22;Västernorrlands Län;8;2019;81
22;Västernorrlands Län;8;2020;46
22;Västernorrlands Län;8;2021;58
22;Västernorrlands Län;8;2022;67
22;Västernorrlands Län;8;2023;48
22;Västernorrlands Län;9;1997;51
22;Västernorrlands Län;9;1998;38
22;Västernorrlands Län;9;1999;44
22;Västernorrlands Län;9;2000;62
22;Västernorrlands Län;9;2001;59
22;Västernorrlands Län;9;2002;52
22;Västernorrlands Län;9;2003;74
22;Västernorrlands Län;9;2004;48
22;Västernorrlands Län;9;2005;51
22;Västernorrlands Län;9;2006;70
22;Västernorrlands Län;9;2007;53
22;Västernorrlands Län;9;2008;54
22;Västernorrlands Län;9;2009;58
22;Västernorrlands Län;9;2010;37
22;Västernorrlands Län;9;2011;46
22;Västernorrlands Län;9;2012;51
22;Västernorrlands Län;9;2013;68
22;Västernorrlands Län;9;2014;73
22;Västernorrlands Län;9;2015;81
22;Västernorrlands Län;9;2016;98
22;Västernorrlands Län;9;2017;115
22;Västernorrlands Län;9;2018;78
22;Västernorrlands Län;9;2019;75
22;Västernorrlands Län;9;2020;51
22;Västernorrlands Län;9;2021;55
22;Västernorrlands Län;9;2022;45
22;Västernorrlands Län;9;2023;51
22;Västernorrlands Län;10;1997;42
22;Västernorrlands Län;10;1998;39
22;Västernorrlands Län;10;1999;34
22;Västernorrlands Län;10;2000;50
22;Västernorrlands Län;10;2001;53
22;Västernorrlands Län;10;2002;54
22;Västernorrlands Län;10;2003;55
22;Västernorrlands Län;10;2004;61
22;Västernorrlands Län;10;2005;53
22;Västernorrlands Län;10;2006;51
22;Västernorrlands Län;10;2007;52
22;Västernorrlands Län;10;2008;63
22;Västernorrlands Län;10;2009;49
22;Västernorrlands Län;10;2010;40
22;Västernorrlands Län;10;2011;49
22;Västernorrlands Län;10;2012;49
22;Västernorrlands Län;10;2013;66
22;Västernorrlands Län;10;2014;72
22;Västernorrlands Län;10;2015;81
22;Västernorrlands Län;10;2016;76
22;Västernorrlands Län;10;2017;87
22;Västernorrlands Län;10;2018;71
22;Västernorrlands Län;10;2019;84
22;Västernorrlands Län;10;2020;42
22;Västernorrlands Län;10;2021;47
22;Västernorrlands Län;10;2022;46
22;Västernorrlands Län;10;2023;57
22;Västernorrlands Län;11;1997;41
22;Västernorrlands Län;11;1998;35
22;Västernorrlands Län;11;1999;44
22;Västernorrlands Län;11;2000;48
22;Västernorrlands Län;11;2001;58
22;Västernorrlands Län;11;2002;53
22;Västernorrlands Län;11;2003;59
22;Västernorrlands Län;11;2004;61
22;Västernorrlands Län;11;2005;59
22;Västernorrlands Län;11;2006;62
22;Västernorrlands Län;11;2007;53
22;Västernorrlands Län;11;2008;44
22;Västernorrlands Län;11;2009;48
22;Västernorrlands Län;11;2010;46
22;Västernorrlands Län;11;2011;46
22;Västernorrlands Län;11;2012;29
22;Västernorrlands Län;11;2013;71
22;Västernorrlands Län;11;2014;72
22;Västernorrlands Län;11;2015;67
22;Västernorrlands Län;11;2016;101
22;Västernorrlands Län;11;2017;86
22;Västernorrlands Län;11;2018;66
22;Västernorrlands Län;11;2019;100
22;Västernorrlands Län;11;2020;50
22;Västernorrlands Län;11;2021;55
22;Västernorrlands Län;11;2022;50
22;Västernorrlands Län;11;2023;47
22;Västernorrlands Län;12;1997;36
22;Västernorrlands Län;12;1998;47
22;Västernorrlands Län;12;1999;42
22;Västernorrlands Län;12;2000;47
22;Västernorrlands Län;12;2001;50
22;Västernorrlands Län;12;2002;55
22;Västernorrlands Län;12;2003;57
22;Västernorrlands Län;12;2004;62
22;Västernorrlands Län;12;2005;47
22;Västernorrlands Län;12;2006;68
22;Västernorrlands Län;12;2007;54
22;Västernorrlands Län;12;2008;59
22;Västernorrlands Län;12;2009;53
22;Västernorrlands Län;12;2010;36
22;Västernorrlands Län;12;2011;35
22;Västernorrlands Län;12;2012;55
22;Västernorrlands Län;12;2013;70
22;Västernorrlands Län;12;2014;52
22;Västernorrlands Län;12;2015;71
22;Västernorrlands Län;12;2016;90
22;Västernorrlands Län;12;2017;83
22;Västernorrlands Län;12;2018;61
22;Västernorrlands Län;12;2019;64
22;Västernorrlands Län;12;2020;55
22;Västernorrlands Län;12;2021;49
22;Västernorrlands Län;12;2022;51
22;Västernorrlands Län;12;2023;37
22;Västernorrlands Län;13;1997;41
22;Västernorrlands Län;13;1998;50
22;Västernorrlands Län;13;1999;32
22;Västernorrlands Län;13;2000;43
22;Västernorrlands Län;13;2001;57
22;Västernorrlands Län;13;2002;50
22;Västernorrlands Län;13;2003;63
22;Västernorrlands Län;13;2004;74
22;Västernorrlands Län;13;2005;76
22;Västernorrlands Län;13;2006;61
22;Västernorrlands Län;13;2007;68
22;Västernorrlands Län;13;2008;59
22;Västernorrlands Län;13;2009;58
22;Västernorrlands Län;13;2010;48
22;Västernorrlands Län;13;2011;42
22;Västernorrlands Län;13;2012;48
22;Västernorrlands Län;13;2013;68
22;Västernorrlands Län;13;2014;57
22;Västernorrlands Län;13;2015;59
22;Västernorrlands Län;13;2016;88
22;Västernorrlands Län;13;2017;101
22;Västernorrlands Län;13;2018;55
22;Västernorrlands Län;13;2019;73
22;Västernorrlands Län;13;2020;44
22;Västernorrlands Län;13;2021;48
22;Västernorrlands Län;13;2022;47
22;Västernorrlands Län;13;2023;44
22;Västernorrlands Län;14;1997;33
22;Västernorrlands Län;14;1998;35
22;Västernorrlands Län;14;1999;31
22;Västernorrlands Län;14;2000;49
22;Västernorrlands Län;14;2001;37
22;Västernorrlands Län;14;2002;45
22;Västernorrlands Län;14;2003;44
22;Västernorrlands Län;14;2004;56
22;Västernorrlands Län;14;2005;62
22;Västernorrlands Län;14;2006;61
22;Västernorrlands Län;14;2007;51
22;Västernorrlands Län;14;2008;53
22;Västernorrlands Län;14;2009;48
22;Västernorrlands Län;14;2010;46
22;Västernorrlands Län;14;2011;51
22;Västernorrlands Län;14;2012;66
22;Västernorrlands Län;14;2013;64
22;Västernorrlands Län;14;2014;60
22;Västernorrlands Län;14;2015;70
22;Västernorrlands Län;14;2016;74
22;Västernorrlands Län;14;2017;81
22;Västernorrlands Län;14;2018;78
22;Västernorrlands Län;14;2019;73
22;Västernorrlands Län;14;2020;37
22;Västernorrlands Län;14;2021;43
22;Västernorrlands Län;14;2022;52
22;Västernorrlands Län;14;2023;32
22;Västernorrlands Län;15;1997;37
22;Västernorrlands Län;15;1998;32
22;Västernorrlands Län;15;1999;21
22;Västernorrlands Län;15;2000;43
22;Västernorrlands Län;15;2001;45
22;Västernorrlands Län;15;2002;45
22;Västernorrlands Län;15;2003;42
22;Västernorrlands Län;15;2004;54
22;Västernorrlands Län;15;2005;53
22;Västernorrlands Län;15;2006;66
22;Västernorrlands Län;15;2007;75
22;Västernorrlands Län;15;2008;56
22;Västernorrlands Län;15;2009;64
22;Västernorrlands Län;15;2010;53
22;Västernorrlands Län;15;2011;63
22;Västernorrlands Län;15;2012;65
22;Västernorrlands Län;15;2013;70
22;Västernorrlands Län;15;2014;84
22;Västernorrlands Län;15;2015;52
22;Västernorrlands Län;15;2016;80
22;Västernorrlands Län;15;2017;97
22;Västernorrlands Län;15;2018;62
22;Västernorrlands Län;15;2019;68
22;Västernorrlands Län;15;2020;33
22;Västernorrlands Län;15;2021;48
22;Västernorrlands Län;15;2022;54
22;Västernorrlands Län;15;2023;49
22;Västernorrlands Län;16;1997;33
22;Västernorrlands Län;16;1998;47
22;Västernorrlands Län;16;1999;37
22;Västernorrlands Län;16;2000;44
22;Västernorrlands Län;16;2001;60
22;Västernorrlands Län;16;2002;63
22;Västernorrlands Län;16;2003;48
22;Västernorrlands Län;16;2004;63
22;Västernorrlands Län;16;2005;65
22;Västernorrlands Län;16;2006;84
22;Västernorrlands Län;16;2007;75
22;Västernorrlands Län;16;2008;91
22;Västernorrlands Län;16;2009;75
22;Västernorrlands Län;16;2010;72
22;Västernorrlands Län;16;2011;66
22;Västernorrlands Län;16;2012;80
22;Västernorrlands Län;16;2013;76
22;Västernorrlands Län;16;2014;93
22;Västernorrlands Län;16;2015;89
22;Västernorrlands Län;16;2016;102
22;Västernorrlands Län;16;2017;115
22;Västernorrlands Län;16;2018;93
22;Västernorrlands Län;16;2019;86
22;Västernorrlands Län;16;2020;58
22;Västernorrlands Län;16;2021;68
22;Västernorrlands Län;16;2022;57
22;Västernorrlands Län;16;2023;57
22;Västernorrlands Län;17;1997;39
22;Västernorrlands Län;17;1998;42
22;Västernorrlands Län;17;1999;34
22;Västernorrlands Län;17;2000;49
22;Västernorrlands Län;17;2001;44
22;Västernorrlands Län;17;2002;61
22;Västernorrlands Län;17;2003;67
22;Västernorrlands Län;17;2004;51
22;Västernorrlands Län;17;2005;62
22;Västernorrlands Län;17;2006;73
22;Västernorrlands Län;17;2007;79
22;Västernorrlands Län;17;2008;67
22;Västernorrlands Län;17;2009;89
22;Västernorrlands Län;17;2010;71
22;Västernorrlands Län;17;2011;71
22;Västernorrlands Län;17;2012;67
22;Västernorrlands Län;17;2013;78
22;Västernorrlands Län;17;2014;84
22;Västernorrlands Län;17;2015;91
22;Västernorrlands Län;17;2016;130
22;Västernorrlands Län;17;2017;130
22;Västernorrlands Län;17;2018;87
22;Västernorrlands Län;17;2019;84
22;Västernorrlands Län;17;2020;47
22;Västernorrlands Län;17;2021;41
22;Västernorrlands Län;17;2022;40
22;Västernorrlands Län;17;2023;38
22;Västernorrlands Län;18;1997;37
22;Västernorrlands Län;18;1998;44
22;Västernorrlands Län;18;1999;28
22;Västernorrlands Län;18;2000;46
22;Västernorrlands Län;18;2001;48
22;Västernorrlands Län;18;2002;60
22;Västernorrlands Län;18;2003;66
22;Västernorrlands Län;18;2004;64
22;Västernorrlands Län;18;2005;48
22;Västernorrlands Län;18;2006;81
22;Västernorrlands Län;18;2007;78
22;Västernorrlands Län;18;2008;91
22;Västernorrlands Län;18;2009;90
22;Västernorrlands Län;18;2010;71
22;Västernorrlands Län;18;2011;81
22;Västernorrlands Län;18;2012;92
22;Västernorrlands Län;18;2013;82
22;Västernorrlands Län;18;2014;96
22;Västernorrlands Län;18;2015;109
22;Västernorrlands Län;18;2016;173
22;Västernorrlands Län;18;2017;237
22;Västernorrlands Län;18;2018;136
22;Västernorrlands Län;18;2019;79
22;Västernorrlands Län;18;2020;62
22;Västernorrlands Län;18;2021;52
22;Västernorrlands Län;18;2022;57
22;Västernorrlands Län;18;2023;43
22;Västernorrlands Län;19;1997;182
22;Västernorrlands Län;19;1998;157
22;Västernorrlands Län;19;1999;207
22;Västernorrlands Län;19;2000;148
22;Västernorrlands Län;19;2001;140
22;Västernorrlands Län;19;2002;159
22;Västernorrlands Län;19;2003;183
22;Västernorrlands Län;19;2004;181
22;Västernorrlands Län;19;2005;196
22;Västernorrlands Län;19;2006;222
22;Västernorrlands Län;19;2007;219
22;Västernorrlands Län;19;2008;233
22;Västernorrlands Län;19;2009;231
22;Västernorrlands Län;19;2010;233
22;Västernorrlands Län;19;2011;189
22;Västernorrlands Län;19;2012;198
22;Västernorrlands Län;19;2013;191
22;Västernorrlands Län;19;2014;222
22;Västernorrlands Län;19;2015;193
22;Västernorrlands Län;19;2016;232
22;Västernorrlands Län;19;2017;205
22;Västernorrlands Län;19;2018;249
22;Västernorrlands Län;19;2019;198
22;Västernorrlands Län;19;2020;145
22;Västernorrlands Län;19;2021;167
22;Västernorrlands Län;19;2022;159
22;Västernorrlands Län;19;2023;167
23;Jämtlands Län;0;1997;22
23;Jämtlands Län;0;1998;24
23;Jämtlands Län;0;1999;34
23;Jämtlands Län;0;2000;27
23;Jämtlands Län;0;2001;30
23;Jämtlands Län;0;2002;34
23;Jämtlands Län;0;2003;24
23;Jämtlands Län;0;2004;22
23;Jämtlands Län;0;2005;31
23;Jämtlands Län;0;2006;36
23;Jämtlands Län;0;2007;44
23;Jämtlands Län;0;2008;34
23;Jämtlands Län;0;2009;28
23;Jämtlands Län;0;2010;23
23;Jämtlands Län;0;2011;35
23;Jämtlands Län;0;2012;42
23;Jämtlands Län;0;2013;38
23;Jämtlands Län;0;2014;34
23;Jämtlands Län;0;2015;41
23;Jämtlands Län;0;2016;63
23;Jämtlands Län;0;2017;52
23;Jämtlands Län;0;2018;39
23;Jämtlands Län;0;2019;47
23;Jämtlands Län;0;2020;30
23;Jämtlands Län;0;2021;44
23;Jämtlands Län;0;2022;23
23;Jämtlands Län;0;2023;27
23;Jämtlands Län;1;1997;42
23;Jämtlands Län;1;1998;37
23;Jämtlands Län;1;1999;51
23;Jämtlands Län;1;2000;45
23;Jämtlands Län;1;2001;43
23;Jämtlands Län;1;2002;48
23;Jämtlands Län;1;2003;50
23;Jämtlands Län;1;2004;44
23;Jämtlands Län;1;2005;51
23;Jämtlands Län;1;2006;83
23;Jämtlands Län;1;2007;60
23;Jämtlands Län;1;2008;62
23;Jämtlands Län;1;2009;68
23;Jämtlands Län;1;2010;70
23;Jämtlands Län;1;2011;62
23;Jämtlands Län;1;2012;75
23;Jämtlands Län;1;2013;73
23;Jämtlands Län;1;2014;76
23;Jämtlands Län;1;2015;86
23;Jämtlands Län;1;2016;99
23;Jämtlands Län;1;2017;127
23;Jämtlands Län;1;2018;98
23;Jämtlands Län;1;2019;78
23;Jämtlands Län;1;2020;75
23;Jämtlands Län;1;2021;86
23;Jämtlands Län;1;2022;78
23;Jämtlands Län;1;2023;54
23;Jämtlands Län;2;1997;41
23;Jämtlands Län;2;1998;41
